_id,jobUrl,isFullRemote,isPartner,companyId,longitude,latitude,cityCategory,stateCategory,tier,logoImg,activeFrom,expiresOn,companyWebsiteLink,candidateContactWay,redirectJobUrl,company,address,actualCity,postalCode,companyType,companySize,hasVisaSponsorship,language,perkKeys/0,perkKeys/1,perkKeys/2,offerStockOrBonus,name,jobType,expLevel,annualSalaryFrom,annualSalaryTo,techCategory,technologies/0,technologies/1,technologies/2,technologies/3,technologies/4,filterTags/0,filterTags/1,filterTags/2,filterTags/3,filterTags/4,filterTags/5,filterTags/6,filterTags/7,filterTags/8,perkKeys/3,perkKeys/4,perkKeys/5,perkKeys/6,technologies/5,technologies/6,technologies/7,disableMethodology,technologies/8,technologies/9,technologies/10,technologies/11,technologies/12,technologies/13,technologies/14,technologies/15,technologies/16,technologies/17,technologies/18,technologies/19,technologies/20,technologies/21,technologies/22,technologies/23,technologies/24,technologies/25,technologies/26,technologies/27,filterTags/9,filterTags/10,filterTags/11,filterTags/12,filterTags/13,filterTags/14,filterTags/15,filterTags/16,filterTags/17,filterTags/18,filterTags/19,filterTags/20,filterTags/21,filterTags/22,filterTags/23,filterTags/24,filterTags/25,filterTags/26,filterTags/27,perkKeys/7,perkKeys/8,perkKeys/9,perkKeys/10,perkKeys/11,perkKeys/12,filterTags/28,filterTags/29,filterTags/30,filterTags/31,filterTags/32,filterTags/33,filterTags/34,perkKeys/13,perkKeys/14,perkKeys/15,perkKeys/16,perkKeys/17,perkKeys/18,perkKeys/19,perkKeys/20,perkKeys/21,perkKeys/22,perkKeys/23,companyPageUrl,cpc,isPaused,technologies/28,technologies/29,technologies/30,technologies/31,technologies/32,technologies/33,technologies/34,technologies/35,technologies/36,technologies/37,filterTags/35,filterTags/36,filterTags/37,technologies/38,technologies/39,technologies/40,technologies/41,filterTags/38,filterTags/39,filterTags/40,filterTags/41
62b192feb2a9838ece20b3c0,Hostwinds-Technical-Recruiter,false,,61a69a6f59dbfe001697a76f,-122.29441033,47.494135,Seattle,Washington,,hostwinds-logo.jpg,2023-07-19T14:39:38.398+02:00,,,Email,,Hostwinds,12101,Seattle,98168,Services,50-200,No,English,coffee,discounts,privatehealth,false,Technical Recruiter,Full-Time,Regular,70000,90000,Business,CRM,Microsoft Dynamics 365 CRM,CMS,,,Cloud,Network,CMS,CRM,Microsoft Dynamics 365 CRM,,,,,wellconnected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61d6a4e6fd88650016e72b20,Gravity-Supply-Chain-Solutions-Full-Stack-Developer,false,,61d668827ef0040016388a4d,-122.4199061,37.7790262,San-Francisco,California,,gravity-supply-chain-solutions-logo.jpg,2023-07-19T14:39:37.905+02:00,,,Email,,Gravity Supply Chain Solutions,Remote,San Francisco,000000,Services,<50,No,English,remotefull,flexiblework,weeksvacation4,true,Full Stack Developer,Full-Time,Senior,70000,15000,dotNET,.NET Framework,ASP.NET,C#,C++,C,API,Big Data,BitBucket,C,C#,Cloud,Docker,ES6,Git,parttime,,,,JavaScript,,,,,,,,,,,,,,,,,,,,,,,,GitHub,HTML5,JIRA,JavaScript,Kubernetes,Marketing,Mobile,PostgreSQL,React,Redux,SASS,SQL,TDD,Webpack,Web,UX UI Design,ASP.NET,.NET Framework,C++,,,,,,,Fullstack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62454d97653261babad65665,Foursquare-Full-Stack-Engineer,false,,624543b75c8eb9c1d2a16e4e,-73.9918122,40.7420624,New-York-City,New-York,,foursquare-logo.jpg,2023-07-19T14:39:37.698+02:00,,,CompanyWebsite,https://boards.greenhouse.io/foursquare26/jobs/4014347,Foursquare,"50 West 23rd Street, 8th Fl. ",New York,10010,Product,200-500,No,English,remotefull,teamevents,careerpath,false,Full Stack Engineer,Full-Time,Regular,90000,120000,JavaScript,Cloud,Java,JavaScript,Marketing,Maven,Cloud,Java,JavaScript,Marketing,Maven,Nexus,REST,Rails,React,,,,,Nexus,REST,Rails,true,React,Ruby,Spring,Vue,,,,,,,,,,,,,,,,,Ruby,Spring,Vue,Fullstack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6202abe6c331a500168f7f18,Election-Systems-and-Software-DevOpsAutomation-Manager,false,,620294470e4fc700163ff932,-96.0877825,41.2071481,Omaha,Nebraska,,election-systems-and-software-logo.jpg,2023-07-19T14:39:37.174+02:00,,,CompanyWebsite,https://recruiting.paylocity.com/Recruiting/Jobs/Details/917154,Election Systems and Software,111208 John Galt Blvd,Omaha,68137,Services,200-500,Yes,English,remotefull,hybridwork,maternity,true,DevOps/Automation Manager,Full-Time,Regular,120000,140000,Manager,Ansible,BitBucket,CI/CD,DevOps,Embedded,Ansible,BitBucket,CI/CD,DevOps,Embedded,Git,GitHub,JIRA,Jenkins,relocation,vacationbonus,,,Git,GitHub,JIRA,,Jenkins,Maven,Security,SVN,Unix,VMware,Windows,UX UI Design,,,,,,,,,,,,,Maven,Security,SVN,Unix,VMware,Windows,UX UI Design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6202ac20c331a500168f7f2b,Election-Systems-and-Software-Sr-DevOps-Engineer,false,,620294470e4fc700163ff932,-96.0877825,41.2071481,Omaha,Nebraska,,election-systems-and-software-logo.jpg,2023-07-19T14:39:36.715+02:00,,,CompanyWebsite,https://recruiting.paylocity.com/Recruiting/Jobs/Details/775659,Election Systems and Software,111208 John Galt Blvd,Omaha,68137,Services,200-500,Yes,English,remotefull,hybridwork,maternity,false,Sr. DevOps Engineer,Full-Time,Regular,100000,125000,DevOps,Ansible,Bash,CI/CD,DevOps,Jenkins,Ansible,Bash,CI/CD,Jenkins,Linux,Maven,PowerShell,Python,Security,relocation,vacationbonus,,,Linux,Maven,PowerShell,,Python,Security,Windows,,,,,,,,,,,,,,,,,,Windows,DevOps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622b51f32b5bc5e218c283f1,Election-Systems-and-Software-Software-Engineering-Manager,false,,620294470e4fc700163ff932,-96.0877825,41.2071481,Omaha,Nebraska,,election-systems-and-software-logo.jpg,2023-07-19T14:39:36.490+02:00,,,CompanyWebsite,https://recruiting.paylocity.com/Recruiting/Jobs/Details/972540,Election Systems and Software,11208 John Galt Blvd,Omaha,68137,Services,200-500,Yes,English,remotefull,hybridwork,maternity,true,Software Engineering Manager,Full-Time,Regular,120000,150000,Manager,Angular,C#,DevSecOps,DevOps,Java,Angular,C,C#,DevSecOps,DevOps,Java,Oracle,React,SQL,relocation,vacationbonus,,,Oracle,React,SQL,,Security,Web,,,,,,,,,,,,,,,,,,,Security,Web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62cd9fe652b41bdad91b946e,Drata-Senior-Full-Stack-Engineer,true,,62686e154b957b51cd94fbe4,-117.07330367,32.7761529,San-Diego,California,,drata-logo.jpg,2023-07-19T14:39:35.923+02:00,,,Email,,Drata,Remote,San Diego,92122,Startup,50-200,No,English,equity,maternity,startupculture,true,Senior Full Stack Engineer,Full-Time,Senior,150000,180000,JavaScript,JavaScript,NodeJS,React,HTML5,CSS,CSS,Java,JavaScript,Mobile,MongoDB,MySQL,Nginx,Python,React,unlimitedpto,unlimitedvacation,remotefull,,Frontend,Fullstack,,,,,,,,,,,,,,,,,,,,,,,Security,Web,UX UI Design,NodeJS,Frontend,Fullstack,HTML5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6164880cf25a920016a674f8,Datassay-Incorporation-Senior-Data-Engineer,false,,61647b2e00cf06001622ffeb,-74.70281382,40.6078561,New-Brunswick,New-Jersey,,datassay-incorporation-logo.jpg,2023-07-19T14:39:35.506+02:00,,,Email,,Datassay Incorporation,"​3322 US Highway 22, Suite 429",​Branchburg,08876,Services,50-200,Yes,English,wweek40,careerpath,coworkshops,false,Senior Data Engineer,Full-Time,Lead,130000,155000,DevOps,Spark,Python,Scala,Kafka,AWS,Airflow,AWS,Cloud,DevOps,Docker,Git,Java,Kafka,Kanban,cooloffice,individualbudget,relocation,privatehealth,Cloud,Kubernetes,Docker,,DevOps,CI/CD,Kotlin,SQL,Oracle,PostgreSQL,Git,,,,,,,,,,,,,,Kotlin,Kubernetes,Oracle,Python,SQL,Scala,Spark,TDD,dbt,CI/CD,Data-Science,PostgreSQL,,,,,,,,remotefull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621a08a066efefe170d83448,Conservice-Product-Development---REACT-Software-Engineer,false,,61a958f61a37280016e80718,-111.821332,41.7215978,Logan,Utah,,conservice-logo.jpg,2023-07-19T14:39:34.863+02:00,,,CompanyWebsite,https://www.applicantpro.com/openings/conservice/jobs/2247705-430422,Conservice,760 Gateway Dr,RiverHeights,84321,Services,1k-5k,No,English,wweek40,match401k,remotefull,false,Product Development - REACT Software Engineer,Full-Time,Senior,95000,115000,JavaScript,AWS,Angular,Azure,C#,CSS,AWS,Angular,Azure,C,C#,CSS,DevOps,Git,JavaScript,maternity,privatehealth,,,DevOps,Git,H2,,JavaScript,Jenkins,MongoDB,MVC,React,SQL,SVN,Visual Studio,Vue,Web,Cloud,,,,,,,,,,Jenkins,MongoDB,MVC,React,SQL,SVN,Visual Studio,Vue,Web,Cloud,H2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626af61c6a5e84120c3477af,Conservice-Software-Test-Engineer,true,,61a958f61a37280016e80718,-111.821332,41.7215978,Logan,Utah,,conservice-logo.jpg,2023-07-19T14:39:34.633+02:00,,,CompanyWebsite,https://recruiting.adp.com/srccsh/public/RTI.home?r=5000833254506&c=1178415&d=ExternalCareerSite&_dissimuloSSO=umCn9bZ7lUU:BlJ5cVHYx_eEf2_w3CC_UKzQXAg&title=Software+Test+Engineer&summary=Close+Date%3A+5%2F20%2F2022+%0A%0AThis+position+is+responsible+for++contributing+to+and+reviewing+the+creation+of+designs+for+production+software.+Responsibilities+include+both+software+development+and+testing+tasks+and+focuses+on+the+testability%2C+robustness%2C+and+performance+of+production+software.+%0A%0AResponsibilities%3A+Understanding+the+flow+of+code+and+how+it+interacts+with+different+components.+Perform+Test+Automation+and+setting+up+frameworks+on+multiple+application+platforms.+Create+%26+manage+bug+reports+and+communicate+with+the+team.+Build+different+test+scenarios+and+acceptance+tests.+Communicate+with+Development+team.+Set+up%2C+maintain%2C+and+operate+test+automation+frameworks.+Find+bottlenecks+and+thresholds+in+existing+code+with+the+help+of+automation+tools+%0A%0A++%0A%0APay%3A++Salary+DOE,Conservice,760 Gateway Dr,RiverHeights,84321,Services,1k-5k,No,English,wweek40,match401k,remotefull,false,Software Test Engineer,Full-Time,Regular,70000,100000,Tester,C#,.NET Framework,SQL,,,C#,DevOps,GitHub,Jenkins,SQL,Selenium,SVN,ASP.NET,.NET Framework,maternity,privatehealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61a78ad1c11abd00165d220e,Confiz-Senior-iOS-Engineer,false,,618130c12a72ff0016ac1c76,-122.3472517,47.72434865,Seattle,Washington,,confiz-logo.jpg,2023-07-19T14:39:34.107+02:00,,,CompanyWebsite,https://confiz.simplicant.com/jobs/38968-senior-ios-engineer/detail?dep_id=&group_id=&jobs_page=&loc_id=&status_id=,Confiz,13000 Linden Ave N #102,Seattle,98133,Services,500-1k,No,English,,,,false,Senior iOS Engineer,Contract,Senior,225000,250000,Mobile,API,Android,Bluetooth,Cloud,Kafka,API,Android,Bluetooth,Cloud,Mobile,Splunk,Swift,Xcode,iOS,,,,,Mobile,Splunk,Swift,,Xcode,iOS,,,,,,,,,,,,,,,,,,,Kafka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632d787aceba2d188bf7a356,Brolly-Technical-Product-Manager-and-Software-Engineer,false,,632c86cc261bf6dad8875ad0,-116.22825599,43.632091,Boise,Idaho,,brolly-logo1663863251028.jpg,2023-07-19T14:39:33.823+02:00,,,Email,,Brolly,918 W Idaho Street,Boise,83702,Product,<50,No,English,match401k,bonuspay,retreat,true,Technical Product Manager and Software Engineer,Full-Time,Regular,80000,120000,Business,C#,C++,Java,Python,HTML5,ASP.NET,Azure,C#,CSS,Git,Java,JavaScript,Mobile,MVC,coworkshops,dentalinsurance,equity,standingdesk,JavaScript,CSS,SQL,,Xamarin,Selenium,ASP.NET,Azure,PaaS,Git,,,,,,,,,,,,,,,PaaS,Product Manager,Python,SQL,Selenium,Web,Xamarin,Cloud,C++,HTML5,,,,,,,,,,flexiblework,hybridwork,privatehealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61c4380146279400167d156b,3GC-Group-DevSecOps-Architect--Remote,false,,613669f7654d560016c97893,-118.45610632,34.1531987,Los-Angeles,California,,3gc-group-logo.jpg,2023-07-19T14:39:33.400+02:00,,,Email,,3GC Group,14622 Ventura Blvd Ste 2047,Los Angeles,91403,Services,50-200,No,English,wweek40,flexiblework,intteam,false,DevSecOps Architect- Remote,Full-Time,Regular,30000,50000,DevOps,JavaScript,DevSecOps,C#,,,Architect,C#,Docker,Grafana,Java,JavaScript,Kubernetes,Linux,Network,parttime,,,,,,,,,,,,,,,,,,,,,,,,,,,,OAuth,Prometheus,REST,Security,TypeScript,UML,DevSecOps,DevOps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618e2073df5649001667b843,-Buy-IT-Mobility-Networks-Inc-DevOps-Engineer-remote,false,,6185456451e54c0016585cba,-84.298965,34.04562525,Atlanta,Georgia,,-buy-it-mobility-networks-inc-logo.jpg,2023-07-19T14:39:33.131+02:00,,,Email,, Buy IT Mobility Networks Inc.,100 North Point Center East Suite 125 & ,Alpharetta,30022,Startup,<50,No,English,remotefull,wweek35,,true,DevOps Engineer (remote),Full-Time,Senior,90000,120000,DevOps,.NET Core,Ansible,Azure,Apache HTTP Server,DevOps,.NET Framework,Azure,CI/CD,Cloud,Linux,PHP,Web,ASP.NET,.NET Core,,,,,Docker,Kubernetes,,,,,,,,,,,,,,,,,,,,,,,Ansible,Apache HTTP Server,DevOps,Docker,Kubernetes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61f7ac0a34f09e0016963d92,Constellation4-Health-Solutions-Lead-Salesforce-Developer,false,,61eb2d18745bdc00164e1e99,-82.504196,28.053319,Tampa,Florida,,constellation4-health-solutions-logo.jpg,2023-07-05T16:43:01.502+02:00,,,Email,,Constellation4 Health Solutions,"14502 N Dale Mabry Hwy, Suite 200",Tampa,33618,Startup,50-200,No,English,remotefull,privatehealth,flexiblework,false,Lead Salesforce Developer,Full-Time,Lead,130000,160000,Architect,,,,,,API,Cloud,LWC,REST,Salesforce,Security,Architect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61e5cfd33bd3740016e81972,Cognizant-Softvision-Software-Engineer-III--React-Developer,false,,61e5bf9a6d53470016f16648,-84.3861407,33.7708618,Atlanta,Georgia,,cognizant-softvision-logo.jpg,2023-07-05T16:43:01.222+02:00,,,Email,,Cognizant Softvision,600 Peachtree Street,Atlanta,30326,Services,5k+,No,English,,,,false,Software Engineer III- React Developer,Full-Time,Senior,120000,130000,JavaScript,React,React Native,.NET Framework,,,Java,JavaScript,Jest,Network,React,Redux,.NET Framework,React Native,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61e5cfca3bd3740016e8196c,Cognizant-Softvision-AWS-Architect--Cloud-Engineer,false,,61e5bf9a6d53470016f16648,-84.3861407,33.7708618,Atlanta,Georgia,,cognizant-softvision-logo.jpg,2023-07-05T16:43:00.938+02:00,,,Email,,Cognizant Softvision,600 Peachtree Street,Atlanta,30326,Services,5k+,No,English,,,,false,AWS Architect- Cloud Engineer,Full-Time,Senior,140000,160000,DevOps,AWS,Terraform,Ansible,,,API,AWS,Ansible,Bash,Cloud,Datadog,DevOps,EC2,Firewall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Git,GitLab,Groovy,IAM,Jenkins,Kubernetes,Linux,Nexus,REST,Security,Terraform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6263a7902b8e6daf67e6a77e,Carson-Solutions-LLC-Expert-Engineer-Cloud,false,,625ec8d09752c24b1464d809,-77.0100103,38.8880958,Washington,District-Of-Columbia,,carson-solutions-llc-logo.jpg,2023-07-05T16:43:00.612+02:00,,,Email,,Carson Solutions LLC,777 Capital Ave,Washington,20002,Services,<50,No,English,wweek40,match401k,careerpath,false,Expert Engineer Cloud,Full-Time,Regular,140000,155000,Architect,Azure,AWS,PowerShell,,,AWS,Active Directory,Architect,Azure,Cloud,EC2,PowerShell,Security,SharePoint,coaching,dentalinsurance,individualbudget,lifeunsurance,,,,,,,,,,,,,,,,,,,,,,,,,Windows,Office 365,,,,,,,,,,,,,,,,,,individualbenefitbudget,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61e5cfbd3bd3740016e81965,Cognizant-Softvision-Java-Developer--Onsite-in-Atlanta,false,,61e5bf9a6d53470016f16648,-84.3861407,33.7708618,Atlanta,Georgia,,cognizant-softvision-logo.jpg,2023-07-05T16:43:00.035+02:00,,,Email,,Cognizant Softvision,600 Peachtree Street,Atlanta,30326,Services,5k+,No,English,,,,true,Java Developer- Onsite in Atlanta,Full-Time,Regular,125000,140000,Java,Java,Spring Boot,microservices,,,Java,Network,Spring,Spring Boot,microservices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626967af82e734e701f57073,Carson-Solutions-LLC-Azure-Principal-Engineer-Infrastructure-,false,,625ec8d09752c24b1464d809,-77.0100103,38.8880958,Washington,District-Of-Columbia,,carson-solutions-llc-logo.jpg,2023-07-05T16:42:59.254+02:00,,,Email,,Carson Solutions LLC,777 Capital Ave,Washington,20002,Services,<50,No,English,wweek40,match401k,careerpath,false,"Azure Principal Engineer, Infrastructure ",Full-Time,Regular,140000,170000,System,Azure,SQL,Cloud,,,ARM,Active Directory,Architect,Azure,Cloud,DevOps,Docker,Git,Load Balancing,coaching,dentalinsurance,individualbudget,lifeunsurance,,,,,,,,,,,,,,,,,,,,,,,,,Oracle,PowerShell,SQL,Security,Terraform,Web,Windows,,,,,,,,,,,,,individualbenefitbudget,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61520da327f4820016e2df2c,Beast-Code-DevOps-Engineer,false,,615207e6856c4800162a088e,-86.6703283,30.4192004,Pensacola,Florida,,beast-code-logo.jpg,2023-07-05T16:42:58.871+02:00,,,CompanyWebsite,https://beastcode.bamboohr.com/jobs/view.php?id=63,Beast Code,70 Ready Ave. NW,Fort Walton Beach,32548,Services,50-200,No,English,beer,careerpath,coffee,false,DevOps Engineer,Full-Time,Regular,60000,90000,DevOps,Ansible,Atlassian,CAN,CI/CD,Cloud,Ansible,Atlassian,CI/CD,Cloud,DevOps,Docker,Git,GitLab,JIRA,coworkshops,cooloffice,extraretirement,flexiblework,DevOps,Docker,Git,,GitLab,JIRA,Kubernetes,Linux,Network,Puppet,Security,TCP/IP,Terraform,Web,,,,,,,,,,,Kubernetes,Linux,Network,Puppet,Security,TCP/IP,Terraform,Web,,,,,,,,,,,,gym,sweets,teamevents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621521ac04495d6ac880e218,Barracuda-Networks---Technical-Support-Representative--Campbell-CA,false,,61f015e1a21e4900163d1e16,-121.9481387,37.2793937,San-Jose,California,,barracuda-networks--logo.jpg,2023-07-05T16:42:58.586+02:00,,,Email,,Barracuda Networks ,3175 S Winchester Blvd,Campbell,95008,Product,1k-5k,No,English,wweek40,careerpath,dentalinsurance,false," Technical Support Representative- Campbell, CA",Full-Time,Regular,45000,55000,Support,Bash,Cloud,Cisco,Network,Perl,Bash,Cloud,Cisco,Network,Perl,Python,Security,TCP/IP,,lifeunsurance,,,,Python,Security,TCP/IP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61e7028f99963000169704a2,Barracuda-Networks-Sr-Software-Engineer-net,false,,61e6ebec0647f70016a842ae,-83.7418742,42.2786712,Ann-Arbor,Michigan,,barracuda-networks-logo.jpg,2023-07-05T16:42:58.197+02:00,,,CompanyWebsite,https://app.jobvite.com/m?3vUehmwL,Barracuda Networks,317 Maynard,Ann Arbor,48104,Product,1k-5k,No,English,flexiblework,remotefull,,false,Sr. Software Engineer (.net),Full-Time,Senior,105000,135000,dotNET,API,Azure,Cloud,DevOps,Docker,API,Azure,Cloud,DevOps,Docker,Frontend,Kubernetes,Linux,Office 365,,,,,Frontend,Kubernetes,Linux,,Office 365,React,Security,Web,ASP.NET,,,,,,,,,,,,,,,,React,Security,Web,ASP.NET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62278b237bab24b34f320a80,Barracuda-Networks---Technical-Support-Representative--Chelmsford-MA,false,,61f015e1a21e4900163d1e16,-71.32966392,42.59844075,Lowell,Massachusetts,,barracuda-networks--logo.jpg,2023-07-05T16:42:57.371+02:00,,,Email,,Barracuda Networks ,100 Apollo Dr,Chelmsford ,01824,Product,1k-5k,No,English,wweek40,careerpath,dentalinsurance,false," Technical Support Representative- Chelmsford, MA",Full-Time,Regular,35000,45000,Support,Cloud,Cisco,Network,Security,Firewall,Bash,Cloud,Cisco,Network,Perl,Python,Security,TCP/IP,Firewall,lifeunsurance,,,,Linux,,,,,,,,,,,,,,,,,,,,,,,,Linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63074f3d00a4a38b52d7bbfd,Barracuda--Salesforce-Developer,true,,61d47716e8f1aa0016f89243,-71.32966392,42.59844075,Lowell,Massachusetts,,barracuda--logo.jpg,2023-07-05T16:42:56.697+02:00,,,Email,,Barracuda ,100 Apollo Dr,Chelmsford,01824,Product,1k-5k,No,English,careerpath,equity,unlimitedpto,false,Salesforce Developer,Full-Time,Regular,135000,145000,IT,API,CI/CD,Cloud,DevOps,LWC,API,CI/CD,Cloud,DevOps,LWC,Marketing,MuleSoft,REST,SOAP,,,,,Marketing,MuleSoft,REST,,SOAP,Salesforce,Security,Web,,,,,,,,,,,,,,,,,Salesforce,Security,Web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63074f1000a4a38b52d7bbe4,Barracuda--Salesforce-Sr-Developer-Services,true,,61d47716e8f1aa0016f89243,-71.32966392,42.59844075,Lowell,Massachusetts,,barracuda--logo.jpg,2023-07-05T16:42:55.421+02:00,,,Email,,Barracuda ,100 Apollo Dr,Chelmsford,01824,Product,1k-5k,No,English,careerpath,equity,unlimitedpto,false,Salesforce Sr. Developer (Services),Full-Time,Senior,160000,175000,IT,API,CI/CD,Cloud,DevOps,LWC,API,CI/CD,Cloud,DevOps,LWC,Marketing,MuleSoft,REST,SOAP,,,,,Marketing,MuleSoft,REST,,SOAP,Salesforce,Security,Web,,,,,,,,,,,,,,,,,Salesforce,Security,Web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61df36de70c35e0016bccfc1,Barracuda-Senior-DevOps-Engineer-Remote-United-States,false,,61df30046277100016a7552d,-121.9481387,37.2793937,San-Jose,California,,barracuda-logo.jpg,2023-07-05T16:42:54.872+02:00,,,CompanyWebsite,https://jobs.jobvite.com/careers/barracuda-networks-inc/job/ogkvgfw5?__jvst=Career%20Site,Barracuda,3175 Winchester Blvd,Campbell,95008,Startup,1k-5k,No,English,match401k,unlimitedpto,privatehealth,false,"Senior DevOps Engineer (Remote, United States)",Full-Time,Senior,100000,130000,DevOps,AWS,Azure,Bash,C,C#,AWS,Azure,Bash,C,C#,Cloud,DevOps,Docker,GCP,,,,,Cloud,DevOps,Docker,,GCP,Java,Kubernetes,Linux,Network,PHP,Perl,Prometheus,Python,Ruby,Security,Unix,Golang,,,,,,,,Java,Kubernetes,Linux,Network,PHP,Perl,Prometheus,Python,Ruby,Security,Unix,Golang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61688e938f53cf0016ddd990,BCT-Partners-Drupal-Developer,false,,61688681c6785a0016a8f3df,-74.181311,40.7421855,Newark,New-Jersey,,bct-partners-logo.jpg,2023-07-05T16:42:54.587+02:00,,,CompanyWebsite,https://theapplicantmanager.com/jobs?pos=bt197,BCT Partners,"105 Lock Street, Suite 311",Newark,07103,Services,50-200,No,English,wweek40,careerpath,privatehealth,false,Drupal Developer,Full-Time,Junior,75000,85000,PHP,Drupal,PHP,Twig,SQL,MySQL,AJAX,API,Angular,CSS,Drupal,JavaScript,MySQL,PHP,React,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SQL,Twig,Vue,Web,jQuery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6169f6071f3a3600169fa0d2,BCT-Partners-Automated-Test-Engineer,false,,61688681c6785a0016a8f3df,-74.181311,40.7421855,Newark,New-Jersey,,bct-partners-logo.jpg,2023-07-05T16:42:53.929+02:00,,,CompanyWebsite,https://theapplicantmanager.com/jobs?pos=bt192,BCT Partners,"105 Lock Street, Suite 311",Newark,07103,Services,50-200,No,English,wweek40,careerpath,privatehealth,false,Automated Test Engineer,Full-Time,Regular,90000,110000,DevOps,Cypress,Cucumber,Selenium,JavaScript,Python,AWS,CI/CD,Cloud,Cucumber,Cypress,Docker,Java,JavaScript,Jest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Python,REST,Security,Selenium,TypeScript,Web,Golang,DevOps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
